"","test_base.user_id","test_base.days_active","test_base.greater_than"
"2777","DM6UVI-ZEGQ08-6EWO10",3,"1"
"2778","RUB5K8-Z61EID-0ON9FQ",2,"1"
"2779","8B0HET-JBI0F1-G4V8RA",3,"1"
"2780","7BCYDO-4M29JF-WGX04N",2,"0"
"2781","Z8ESUT-BUA04X-46UPFW",5,"1"
"2782","6UQSNR-BNRCGA-XNCUGM",3,"1"
"2783","V5MUOG-OHL5A2-5IGMO6",4,"1"
"2784","PXY8WB-SJ92VC-W9NKOM",5,"1"
"2785","VFSE07-G7QR8Z-H6TJ5W",3,"1"
"2786","1LYCR3-U3ACR0-NR3WBX",3,"1"
"2787","9F7CPT-GIZ5W9-P917AH",2,"0"
"2788","HKEDMJ-IBY6J2-FG687M",4,"1"
"2789","ZLYHG9-AZ4TVK-LJ3FHT",3,"1"
"2790","A2XB64-CVOBNK-VSLO2K",2,"0"
"2791","U8PRQB-LFT7Y9-4W9MOK",3,"1"
"2792","T20YHK-YSXT73-VG14TP",3,"1"
"2793","TXDBES-SGH368-ER7HTJ",4,"0"
"2794","SCL2MX-42CNEM-SO3HWP",5,"1"
"2795","EGLOQ9-F6WRMD-320T5X",5,"1"
"2796","O2KYCX-G3V146-PWZOJ0",4,"1"
"2797","9KX0DN-Q2CZNK-WQB1EF",3,"1"
"2798","7VCGYQ-M0WS57-FUA6TP",3,"1"
"2799","V8A0QR-QTL5Y8-XKI8DJ",2,"1"
"2800","YE76JV-MEJGHT-LJNU9B",3,"1"
"2801","C6KPB5-N0IW94-1CJRIV",3,"1"
"2802","PQ6HG8-BSFCIM-D4CYAI",3,"0"
"2803","5PA7GU-FAKGXT-U085V6",4,"1"
"2804","7S4E3J-V082GN-2EN34C",4,"1"
"2805","3S8DC4-09UHVQ-628MU9",2,"1"
"2806","50XQFI-7YTDN3-2BFU5L",3,"1"
"2807","B1VWHO-5MY3T6-D1E2C6",4,"1"
"2808","5HL82Q-3MI5UO-U9IDS6",2,"0"
"2809","HO3FWJ-IYR5V1-B4H359",4,"1"
"2810","M38BT2-3Y0HZ2-WI49YU",5,"1"
"2811","XU7EZ4-MS6D3J-P7A8RV",4,"1"
"2812","UM64JH-L2VJMB-KCXU8R",5,"1"
"2813","VYCOS6-5NQPS1-Z02WEY",4,"1"
"2814","E53G9N-PEH2S4-OA9ILU",1,"0"
"2815","0T19E5-J3ZGC9-5SB1KE",2,"0"
"2816","TJOPIN-9KVOJE-D8NGLH",3,"1"
"2817","XZOSWU-TE2IZJ-O6SUBX",4,"1"
"2818","HOCV6W-A19OYX-9BY0X8",4,"1"
"2819","BWAGCR-ZFKGO0-AC6BYJ",3,"1"
"2820","26L5G0-AXBS41-BZYQC6",3,"1"
"2821","8ZP5QM-ZIGV6F-98TWI6",3,"1"
"2822","SEHTFD-FNYM6Z-DUVOBK",3,"1"
"2823","OQB6XD-NWKR2Z-E4WB1I",4,"1"
"2824","VSG0LB-29PMKG-AMYK8P",3,"1"
"2825","9GIQ1K-NFJC36-KP7V5D",4,"1"
"2826","LRD8JW-2KMPNU-XP054M",4,"1"
"2827","CLU2BQ-CTZ1MS-F39LNT",4,"1"
"2828","VOSHU4-7DF415-89L2Q7",3,"1"
"2829","V4UI3C-GK6Z87-JSUBIV",5,"1"
"2830","QYB57C-7UK91F-ZFGPR3",2,"0"
"2831","2AHWJC-X9Y4ZE-L8S9WP",3,"1"
"2832","F8CHAE-E3WM82-CMZN9L",3,"1"
"2833","OYAW6L-UOLNVP-QKDOE0",4,"1"
"2834","E1WPLN-YPQLX2-PGZFX6",3,"1"
"2835","ZCPWXH-CDKX1N-GO28P5",5,"1"
"2836","8J0TRW-VCE7QW-AWO7IK",3,"1"
"2837","1EJ5VC-MAK0N3-8YKJ9H",3,"0"
"2838","WL56H7-E6VCKB-UD7P0Z",3,"1"
"2839","FX6CE4-A4GBPR-YRD03Q",3,"1"
"2840","PC1T75-3DWJLH-9PAGWS",4,"0"
"2841","V4Q2Y1-ZSJ8MG-W9MYRA",2,"0"
"2842","TF5ENK-IZOU5F-0BYRG1",5,"1"
"2843","ZJH4M2-PQ1RXM-A6GBHQ",4,"1"
"2844","05F81U-U5D834-J89ZRO",3,"1"
"2845","KMW3RC-O15CTP-EDJA3X",3,"1"
"2846","XZ0J8I-JIG1Z2-JCQVYL",3,"1"
"2847","R8XCDF-1HZC75-8CKPA1",2,"1"
"2848","ZV56TU-T8ZAC3-0OWPYB",2,"0"
"2849","P1VXY2-W7FVHP-ZJGBM7",2,"0"
"2850","X29R14-GL568S-O51U2A",3,"1"
"2851","IMFHWV-IY42MB-3E69YU",3,"1"
"2852","KLNFI9-SUKHD4-SY7V9C",4,"1"
"2853","DBOS5Y-E68A3R-TKCLWH",4,"1"
"2854","EZ31UT-PG6SYK-QFH1AD",3,"1"
"2855","EN0S6Y-ERQNCT-OXU281",4,"1"
"2856","58KHYT-7JTBMN-QA2E8Y",4,"1"
"2857","VRXSBY-XU1H76-PS6X1O",5,"1"
"2858","DPSW84-RJ806F-D9C1TZ",2,"0"
"2859","5PUY12-AXIWJZ-VYQXJ1",3,"1"
"2860","5WJG3R-QPRO9T-PYBJUE",4,"1"
"2861","6Z50MS-ICZXE2-3N0QF6",4,"1"
"2862","M7J9ZD-YQXFM6-GXJ4LH",3,"1"
"2863","9WT4F6-WVOCSA-KNIY0A",4,"1"
"2864","N30I8B-VYUCAW-7PAIUK",3,"1"
"2865","X2DB3M-F5U3TO-TVJZOM",3,"1"
"2866","WSDKIP-N7EQ68-BVI7HD",3,"1"
"2867","BML5SG-4D59TL-MKPJDU",4,"1"
"2868","UY5QN0-56FU2K-5PFMZS",5,"1"
"2869","EAL97D-F2XAKS-FAVN0W",3,"1"
"2870","U7BTFX-SE265M-SYBOIP",2,"1"
"2871","CE59WB-FAJMD3-95UFO1",3,"1"
"2872","XPZ2NC-OZKDQ7-2Y1VWC",3,"0"
"2873","X51JDS-L23UDG-61TCWG",4,"1"
"2874","921O5V-ZOIQ15-3E06TM",3,"0"
"2875","FBC26N-ERBSYM-BUSWGN",2,"1"
"2876","LDCHZX-OKNW9Y-4Y5GLM",2,"1"
"2877","4CR9I5-X28E0O-REW2MH",4,"1"
"2878","BL3ZCJ-VPX6UR-NCMSLR",3,"1"
"2879","1TM6DI-TL4GMO-WVS89C",4,"1"
"2880","L6QMU1-7NI53K-1H8SN6",2,"0"
"2881","J6Y2W9-8KFUWD-50PVHU",3,"1"
"2882","1R25GV-TSRIXK-N5U3HJ",3,"1"
"2883","TZOBRW-FR3XMW-W1EOXD",2,"0"
"2884","WE5RH7-CK6J9R-83YR9Q",5,"1"
"2885","E2VGSW-65UPF4-3TJBYG",3,"1"
"2886","5H0RC6-J5AIVY-S7BAUN",3,"1"
"2887","PQ3JCF-RMB3NX-2PH137",3,"1"
"2888","V0JL97-BGYZ8O-6XRLO2",4,"1"
"2889","4Q69H2-VNIJ53-CAOTS1",5,"1"
"2890","MNBO8T-7QU6D8-VQWPD5",4,"1"
"2891","S9XQNV-BFH081-2DBSWP",3,"1"
"2892","S0J3GH-8IZSCL-7PY09M",2,"0"
"2893","NKDTPH-ESUCKD-5EADX3",2,"0"
"2894","K7QRG5-F01VCO-D4CNEK",2,"0"
"2895","GMNS2U-9H1FCJ-FYP96C",3,"1"
"2896","1ZXLVF-TMAC64-SFZND9",3,"1"
"2897","Q7JNFI-B0FOLX-A9TFVR",2,"0"
"2898","BU8KJZ-ALR1M0-81OLS4",4,"1"
"2899","9458OM-XJ69EN-KY1H53",3,"1"
"2900","6HXMGR-GDRF4Z-HKORWA",4,"1"
"2901","1E95Q2-KX6BDZ-OYIB82",5,"1"
"2902","SMRC9V-2WSX0T-EOBLJ6",4,"1"
"2903","WZCFBS-KYVSIB-DAE4YN",2,"1"
"2904","IO8GEF-E9XUM0-28IGQT",3,"1"
"2905","TS3L2Q-7TCQVI-WUTR3D",3,"1"
"2906","1T67S4-863AZK-DFX4P1",4,"1"
"2907","CU6O0S-9C7DIH-IOW5QA",2,"0"
"2908","H2LCNU-AMF7GE-WXNAPG",2,"0"
"2909","UA97EB-1JV3NU-D9FK0P",4,"0"
"2910","SYJ8E3-0XANV5-0XMDRE",4,"1"
"2911","BUFPO6-IX69WF-AD3LWM",5,"1"
"2912","B63YXC-FZHO5W-10UB4N",3,"1"
"2913","692ECR-70COAB-846ZA7",3,"1"
"2914","IQV1E0-OUW9N3-2DIAUV",4,"1"
"2915","F0WEPS-K1PB5X-F34958",4,"1"
"2916","ELQCSK-TMCOHJ-6KR5N7",2,"0"
"2917","Z42F1W-9TZXJF-4PBRGJ",3,"0"
"2918","5M92ZG-ZKS45H-VDLMTP",3,"1"
"2919","0TPVMW-NAZ0IG-TAFM10",5,"1"
"2920","6Y3B1R-6RZI32-AK74XI",3,"1"
"2921","PSN4HE-4PVJKA-6HWLTA",4,"1"
"2922","F1MSY0-BCYJFS-YBM70A",3,"1"
"2923","G1BITU-ELMYCU-Y3L9Q0",3,"0"
"2924","6ECVO2-VSEXWG-1WK7TY",3,"1"
"2925","71LDFO-TMSJ1G-JH5024",3,"1"
"2926","ZRP8SU-53XNOH-4MY68P",3,"1"
"2927","3ZROIW-FCIBW7-6MSBN2",3,"1"
"2928","40FE1W-05SIJG-GEUFAY",2,"0"
"2929","3RLZ65-FO3IQA-UJKOH4",4,"1"
"2930","A2TBVQ-8MJNBT-7ZTFM0",3,"1"
"2931","LT6F2W-JYKZF0-2VZYS3",2,"0"
"2932","QA649N-DGZB36-IA2ZF4",3,"1"
"2933","C8FEQJ-BQ2LOI-V6U4BL",2,"0"
"2934","MR47T0-OBSAXR-JBFLZT",3,"1"
